LinkID,PeptidePairIDs,PSMIDs,Protein1,Name1,Description1,Decoy1,Protein2,Name2,Description2,Decoy2,fromSite,ToSite,Croslinkers,Score,isDecoy,isTT,isTD,isDD,count PSMs,count peptide pairs,fdrGroup,fdr,ifdr,PEP,,,Protein1FDR,Protein2FDR,PPIFDR,,top pep fdr,top psm fdr,,PPI id
681,3833,Kojak_658,P0A705,,,false,P0ACF4,,,false,301,67,,58.61,false,true,false,false,1,1,Between,0,0,0.004,58.61,,0.018,0.031,0,,0,0,,74
680,1250,Kojak_2006;Kojak_1958,P0A6Y1,,,false,P0ADZ4,,,false,65,71,,56.964,false,true,false,false,2,1,Between,0,0,0.004,56.94,,0.032,0.031,0,,0,0,,575
18,1,Kojak_957;Kojak_1458,P0AC33,,,false,P0AC33;P14407,;,;,false,415,368;368,,55.985,false,true,false,false,2,1,Self,0,0,0,53.07,,0,0,0,,0,0,,714
679,433,Kojak_2393;Kojak_2501,P0A7V0,,,false,P0A705,,,false,11,125,,54.98,false,true,false,false,2,1,Between,0,0,0.004,54.98,,0.031,0.018,0,,0,0,,354
678,1761,Kojak_225;Kojak_224,P39099,,,false,P0C0V0,,,false,399,429,,54.85,false,true,false,false,2,1,Between,0,0,0.004,54.85,,0.023,0.018,0,,0,0,,98
677,252,Kojak_598;Kojak_664,P0AG55,,,false,P0A7K2,,,false,86,71,,54.038,false,true,false,false,2,1,Between,0,0,0.004,53.16,,0,0.018,0,,0,0,,166
676,3820,Kojak_2729,P0AFG6,,,false,P0AFG3,,,false,148,559,,50.71,false,true,false,false,1,1,Between,0,0,0.004,50.71,,0.018,0.031,0,,0,0,,68
675,3122,Kojak_350,P0A6Y8,,,false,P69908,,,false,502,30,,50.44,false,true,false,false,1,1,Between,0,0,0.004,50.44,,0.031,0,0,,0,0,,203
674,3818,Kojak_3653,P0A7R1,,,false,P0AG30,,,false,112,258,,49.85,false,true,false,false,1,1,Between,0,0,0.004,49.85,,0.018,0.018,0,,0,0,,77
68,1292;716,Kojak_4017;Kojak_1070,P0ACF0,,,false,P0ADZ4,,,false,67,71,,48.61,false,true,false,false,2,2,Between,0,0,0.004,48.61,,0.018,0.031,0,,0,0,,119
672,382,Kojak_1975;Kojak_2084,P0AC41,,,false,P07014,,,false,461,45,,48.202,false,true,false,false,2,1,Between,0,0,0.004,47.98,,0.023,0,0,,0,0,,567
671,323,Kojak_3605;Kojak_3604;Kojak_3606,P0A7G2,,,false,P02359,,,false,118,149,,47.678,false,true,false,false,3,1,Between,0,0,0.004,42.26,,0.031,0.018,0,,0,0,,47
670,718,Kojak_539;Kojak_305,P0A7V3,,,false,P0A7R5,,,false,225,30,,46.523,false,true,false,false,2,1,Between,0,0,0.004,45.97,,0.031,0.018,0,,0,0,,325
669,3810,Kojak_1606,P62399,,,false,P0ACF0,,,false,120,67,,45.62,false,true,false,false,1,1,Between,0,0,0.004,45.62,,0.018,0.018,0,,0,0,,564
668,2460,Kojak_1024,Q46868,,,false,P0ADP7,,,false,65,193,,44.84,false,true,false,false,1,1,Between,0,0,0.004,44.84,,0.018,0.032,0,,0,0,,563
667,2085,Kojak_2500,P0AG67,,,false,P0A7R5,,,false,464,30,,44.82,false,true,false,false,1,1,Between,0,0,0.004,44.82,,0,0.018,0,,0,0,,350
666,3806,Kojak_1832,P0A6X7,,,false,P0A705,,,false,66,267,,44.73,false,true,false,false,1,1,Between,0,0,0.004,44.73,,0.031,0.018,0,,0,0,,31
665,1633,Kojak_3348,P0AGE9,,,false,P0A836,,,false,241,360,,44.54,false,true,false,false,1,1,Between,0,0,0.004,44.54,,0.018,0.032,0,,0,0,,49
664,255,Kojak_3832;Kojak_2631;Kojak_1789;Kojak_1790,P0A707,,,false,P0A7S9,,,false,164,117,,43.449,false,true,false,false,4,1,Between,0,0,0.004,41.9,,0.031,0.018,0,,0,0,,58
603,1615;284;1244,Kojak_15;Kojak_301;Kojak_13;Kojak_2011;Kojak_2202;Kojak_1553;Kojak_1506;Kojak_972;Kojak_973,P0A7V3,,,false,P0A7V0,,,false,225,128,,43.434,false,true,false,false,9,3,Between,0,0,0.004,35.03,,0.031,0.031,0,,0,0,,150
663,3800,Kojak_2593,P17846,,,false,P38038,,,false,128,531,,43.41,false,true,false,false,1,1,Between,0,0,0.004,43.41,,0.018,0.018,0,,0,0,,557
662,1935,Kojak_3012;Kojak_3872,P0A7V0,,,false,P0ACF4,,,false,11,9,,43.291,false,true,false,false,2,1,Between,0,0,0.004,43.29,,0.031,0.031,0,,0,0,,205
660,3788,Kojak_1856,P60438,,,false,P0A847,,,false,70,103,,41.34,false,true,false,false,1,1,Between,0,0,0.004,41.34,,0.018,0.018,0,,0,0,,555
659,689,Kojak_1387;Kojak_2069;Kojak_2919,P0A9Q5,,,false,P0ABD5,,,false,80,262,,41.049,false,true,false,false,3,1,Between,0,0,0.004,29.2,,0.031,0.023,0,,0,0,,151
609,1888;3235,Kojak_1528;Kojak_1526;Kojak_3912;Kojak_3913,P60624,,,false,P02413,,,false,47,84,,39.997,false,true,false,false,4,2,Between,0,0,0.004,36.91,,0.018,0,0,,0,0,,553
658,3348,Kojak_673,P0A6Z1,,,false,P0ACD4,,,false,609,122,,37.59,false,true,false,false,1,1,Between,0,0,0.005,37.59,,0.018,0.032,0,,0,0,,10
657,698,Kojak_455,P02359,,,false,P0A9M0,,,false,171,180,,37.24,false,true,false,false,1,1,Between,0,0,0.005,37.24,,0.018,0.032,0,,0,0,,382
656,2594,Kojak_1064,P0A8T7,,,false,P0A800,,,false,911,12,,37.21,false,true,false,false,1,1,Between,0,0,0.005,37.21,,0.031,0.018,0,,0,0,,14
157,600;1060,Kojak_564;Kojak_356;Kojak_3901,P68679,,,false,P0A7T7,,,false,25,38,,36.494,false,true,false,false,3,2,Between,0,0,0.005,36.49,,0.018,0,0,,0,0,,549
653,1164,Kojak_3884;Kojak_3885,P0A6Y1,,,false,P45552;P0A7U7,;,;,false,65,7;33,,35.641,false,true,false,false,2,1,Between,0,0,0.005,35.64,,0.032,0.018,0,,0,0,,548
651,3770,Kojak_2648,P0A7J7,,,false,P0A7K2,,,false,87,82,,34.31,false,true,false,false,1,1,Between,0,0,0.005,34.31,,0.032,0.018,0,,0,0,,64
650,3767,Kojak_3136,P0ACF4,,,false,P0A7N9,,,false,67,50,,33.34,false,true,false,false,1,1,Between,0,0,0.005,33.34,,0.031,0.023,0,,0,0,,546
649,1975,Kojak_909;Kojak_908,P09373,,,false,P29745,,,false,677,180,,32.832,false,true,false,false,2,1,Between,0,0,0.005,32.83,,0.018,0.018,0,,0,0,,65
369,3659;1976,Kojak_535;Kojak_3157;Kojak_3158,P0ACF4,,,false,P0A7R1,,,false,67,42,,32.484,false,true,false,false,3,2,Between,0,0,0.005,32.43,,0.031,0.018,0,,0,0,,362
647,225,Kojak_1437;Kojak_1469;Kojak_2047,P0A786,,,false,P0A7F3,,,false,165,143,,32.22,false,true,false,false,3,1,Between,0,0,0.005,30.62,,0.031,0.018,0,,0,0,,439
646,3755,Kojak_1089,P02359,,,false,P0C018,,,false,171,17,,28.85,false,true,false,false,1,1,Between,0,0,0.005,28.85,,0.018,0.031,0,,0,0,,277
645,1367,Kojak_3844,P0AFG3,,,false,P0AFG6,,,false,834,94,,28.83,false,true,false,false,1,1,Between,0,0,0.005,28.83,,0.031,0.018,0,,0,0,,68
644,3239,Kojak_2227;Kojak_2296,P60624,,,false,P60723,,,false,47,106,,28.72,false,true,false,false,2,1,Between,0,0,0.005,21.25,,0.018,0.018,0,,0,0,,540
643,1738,Kojak_3306;Kojak_3118;Kojak_2363,P0AG30,,,false,P60422,,,false,283,97,,28.13,false,true,false,false,3,1,Between,0,0,0.009,23.59,,0.018,0.018,0,,0,0,,181
462,2450;1884,Kojak_951;Kojak_2028;Kojak_1984,P0A7M2,,,false,P0A7R1,,,false,62,42,,27.913,false,true,false,false,3,2,Between,0,0,0.009,27.55,,0.018,0.018,0,,0,0,,381
641,3747,Kojak_3031,P0A8T7,,,false,P0A8V2,,,false,1072,279,,27.41,false,true,false,false,1,1,Between,0,0,0.008,27.41,,0.031,0.031,0,,0,0,,27
17,55,Kojak_2272;Kojak_3151;Kojak_2273,P69908,,,false,P69908;P69910,;,;,false,21,446;446,,26.284,false,true,false,false,3,1,Self,0,0,0,25.21,,0,0,0,,0,0,,718
640,3745,Kojak_667,P0AFG6,,,false,P0A9P0,,,false,94,85,,26.26,false,true,false,false,1,1,Between,0,0,0.007,26.26,,0.018,0.032,0,,0,0,,56
381,707;770,Kojak_2875;Kojak_1966;Kojak_2614;Kojak_2612;Kojak_2584,P0A7Z4,,,false,P0AFF6,,,false,298,38,,26.108,false,true,false,false,5,2,Between,0,0,0.006,26.02,,0.018,0.031,0,,0,0,,535
638,3740,Kojak_1001,P05055,,,false,P21645,,,false,49,315,,25.29,false,true,false,false,1,1,Between,0,0,0.005,25.29,,0.018,0.023,0,,0,0,,34
514,1201;1960;2345,Kojak_2091;Kojak_1316;Kojak_3432;Kojak_2413;Kojak_3434;Kojak_2809;Kojak_2761,P0A7R9,,,false,P0AG67,,,false,80,229,,24.833,false,true,false,false,7,3,Between,0,0,0.009,21.83,,0.018,0,0,,0,0,,3
637,3738,Kojak_1340,P02358,,,false,P45577,,,false,35,131,,23.86,false,true,false,false,1,1,Between,0,0,0.009,23.86,,0.031,0.031,0,,0,0,,532
636,2634,Kojak_737;Kojak_735,P02359,,,false,P0A7R9,,,false,171,75,,23.723,false,true,false,false,2,1,Between,0,0,0.009,23.25,,0.018,0.018,0,,0,0,,82
635,3442,Kojak_1243,P09373,,,false,P29745,,,false,654,180,,23.5,false,true,false,false,1,1,Between,0,0,0.009,23.5,,0.018,0.018,0,,0,0,,65
634,538,Kojak_889,P0A7R1,,,false,P60422,,,false,89,183,,23.38,false,true,false,false,1,1,Between,0,0,0.009,23.38,,0.018,0.018,0,,0,0,,213
401,537;1386;2442,Kojak_3383;Kojak_3338;Kojak_3377;Kojak_597,P0ACF4,,,false,P0ADZ4,,,false,67,71,,22.247,false,true,false,false,4,3,Between,0,0,0.009,16.44,,0.031,0.031,0,,0,0,,528
632,3727,Kojak_3147,P06959,,,false,P0A9P0,,,false,410,403,,21.85,false,true,false,false,1,1,Between,0,0,0.009,21.85,,0,0.032,0,,0,0,,168
631,224,Kojak_1691;Kojak_3527,P0A7R9,,,false,P0AG67,,,false,14,229,,21.402,false,true,false,false,2,1,Between,0,0,0.009,21.39,,0.018,0,0,,0,0,,3
501,317;3333,Kojak_154;Kojak_164;Kojak_2126,P0A786,,,false,P0A7F3,,,false,245,143,,20.628,false,true,false,false,3,2,Between,0,0,0.009,17.05,,0.031,0.018,0,,0,0,,439
629,3716,Kojak_2066,P0AFG3,,,false,P0AFG6,,,false,495,133,,20.49,false,true,false,false,1,1,Between,0,0,0.009,20.49,,0.031,0.018,0,,0,0,,68
627,1101,Kojak_1644;Kojak_1643,P02358,,,false,P0ACF4,,,false,35,67,,20.34,false,true,false,false,2,1,Between,0,0,0.009,18.46,,0.031,0.031,0,,0,0,,60
625,2232,Kojak_2870;Kojak_2871,P0AG63,,,false,P0A6X7,,,false,43,66,,19.574,false,true,false,false,2,1,Between,0,0,0.009,19.32,,0.031,0.031,0,,0,0,,522
624,3706,Kojak_1202,P0A7L0,,,false,P0A7N9,,,false,141,10,,18.68,false,true,false,false,1,1,Between,0,0,0.009,18.68,,0.018,0.023,0,,0,0,,294
88,2819;923,Kojak_182;Kojak_204;Kojak_2265,P0ACF4,,,false,P0A6X7,,,false,67,66,,18.617,false,true,false,false,3,2,Between,0,0,0.009,18.37,,0.031,0.031,0,,0,0,,146
622,815,Kojak_627;Kojak_608,P0A8V2,,,false,P0A8T7,,,false,914,395,,18.53,false,true,false,false,2,1,Between,0,0,0.009,18.53,,0.031,0.031,0,,0,0,,27
621,3702,Kojak_3368,P0AA10,,,false,P62399,,,false,12,78,,18.31,false,true,false,false,1,1,Between,0,0,0.009,18.31,,0.018,0.018,0,,0,0,,518
620,337,Kojak_1362;Kojak_1314,P0A836,,,false,P0AGE9,,,false,215,256,,18.2,false,true,false,false,2,1,Between,0,0,0.009,18.2,,0.032,0.018,0,,0,0,,49
619,2964,Kojak_107;Kojak_106,P0A8T7,,,false,P0A8V2,,,false,66,900,,17.636,false,true,false,false,2,1,Between,0,0,0.009,17.35,,0.031,0.031,0,,0,0,,27
618,3698,Kojak_3892,P0A6Y1,,,false,P62399,,,false,69,78,,17.42,false,true,false,false,1,1,Between,0,0,0.009,17.42,,0.032,0.018,0,,0,0,,94
617,1587,Kojak_880;Kojak_935,P09831,,,false,P09832,,,false,769,143,,17.207,false,true,false,false,2,1,Between,0,0,0.009,16.42,,0.018,0.018,0,,0,0,,7
616,3691,Kojak_32,P0A7V3,,,false,P0AG67,,,false,225,464,,17.13,false,true,false,false,1,1,Between,0,0,0.009,17.13,,0.031,0,0,,0,0,,87
467,641;2917,Kojak_632;Kojak_3371,P0A705,,,false,P0A7S3,,,false,301,108,,16.974,false,true,false,false,2,2,Between,0,0,0.009,16.33,,0.018,0.032,0,,0,0,,100
615,327,Kojak_3345;Kojak_3381,P60422,,,false,P62399,,,false,242,78,,16.641,false,true,false,false,2,1,Between,0,0,0.009,16.64,,0.018,0.018,0,,0,0,,511
612,3416,Kojak_2965,ENTRAP_sp|P56589|PEX3_HUMAN,,,false,ENTRAP_sp|Q8N4F7|RN175_HUMAN,,,false,10,283,,15.3,false,true,false,false,1,1,Between,0,0,0.009,15.3,,0.023,0,0,,0,0,,510
611,1757,Kojak_1010,P09373,,,false,P0AD33,,,false,615,50,,15.29,false,true,false,false,1,1,Between,0,0,0.009,15.29,,0.018,0.032,0,,0,0,,139
610,234,Kojak_3268;Kojak_3083;Kojak_2823,P0A8T7,,,false,P00579,,,false,321,392,,15.271,false,true,false,false,3,1,Between,0,0,0.009,9.347,,0.031,0.018,0,,0,0,,174
608,1661,Kojak_2200,P0AG67,,,false,P68679,,,false,229,5,,15.14,false,true,false,false,1,1,Between,0,0,0.009,15.14,,0,0.018,0,,0,0,,231
607,2499,Kojak_2356;Kojak_2322,P00579,,,false,P0ACF4,,,false,462,67,,14.963,false,true,false,false,2,1,Between,0,0,0.009,14.89,,0.018,0.031,0,,0,0,,186
74,3661;780,Kojak_3802;Kojak_3803,P0ACF0,,,false,P0A7V3,,,false,67,86,,14.47,false,true,false,false,2,2,Between,0,0,0.009,14.47,,0.018,0.031,0,,0,0,,6
604,684,Kojak_3201,P0A9G6,,,false,P0ACC7,,,false,308,446,,14.41,false,true,false,false,1,1,Between,0,0,0.009,14.41,,0.018,0.032,0,,0,0,,504
566,261;299,Kojak_3861;Kojak_2618;Kojak_3821;Kojak_1261;Kojak_1218,P02359,,,false,P0AG67,,,false,171,229,,14.068,false,true,false,false,5,2,Between,0,0,0.009,7.851,,0.018,0,0,,0,0,,110
602,3654,Kojak_2180,P0A7Z4,,,false,P0A800,,,false,298,12,,13.81,false,true,false,false,1,1,Between,0,0,0.009,13.81,,0.018,0.018,0,,0,0,,502
16,17,Kojak_1537;Kojak_1597,P0AC33;P14407,;,;,false,P0AC33,,,false,368;368,475,,13.68,false,true,false,false,2,1,Self,0,0,0,13.68,,0,0,0,,0,0,,714
601,1640,Kojak_327;Kojak_392,P0A7V3,,,false,P0A7R5,,,false,225,82,,13.481,false,true,false,false,2,1,Between,0,0,0.009,13.48,,0.031,0.018,0,,0,0,,325
600,1002,Kojak_2991;Kojak_1999,P0AGE9,,,false,P0A836,,,false,256,1,,13.226,false,true,false,false,2,1,Between,0,0,0.009,9.954,,0.018,0.032,0,,0,0,,49
598,249,Kojak_2497;Kojak_2095;Kojak_2059,P02359,,,false,P0AG67,,,false,56,229,,12.617,false,true,false,false,3,1,Between,0,0,0.009,9.239,,0.018,0,0,,0,0,,110
597,2774,Kojak_1008,P09373,,,false,P68066,,,false,615,62,,12.2,false,true,false,false,1,1,Between,0,0,0.009,12.2,,0.018,0.023,0,,0,0,,8
596,354,Kojak_1367;Kojak_2053,P0ACF0,,,false,P0AG59,,,false,51,19,,12.11,false,true,false,false,2,1,Between,0,0,0.009,12.11,,0.018,0.031,0,,0,0,,46
595,3640,Kojak_592,P0ACF4,,,false,P0A7K6,,,false,67,37,,11.86,false,true,false,false,1,1,Between,0,0,0.009,11.86,,0.031,0.018,0,,0,0,,274
528,3575;2176,Kojak_819;Kojak_3587,P08839,,,false,P0A8M6,,,false,30,88,,11.85,false,true,false,false,2,2,Between,0,0,0.009,9.384,,0.018,0.023,0,,0,0,,495
594,1876,Kojak_663;Kojak_1197,P0AG55,,,false,P0A7K2,,,false,86,82,,11.607,false,true,false,false,2,1,Between,0,0,0.009,11.37,,0,0.018,0,,0,0,,166
593,3637,Kojak_3592,P23845,,,false,P21156,,,false,67,296,,11.48,false,true,false,false,1,1,Between,0,0,0.009,11.48,,0.018,0.018,0,,0,0,,29
592,2454,Kojak_2908;Kojak_2934,P09831,,,false,P09832,,,false,785,2,,11.271,false,true,false,false,2,1,Between,0,0,0.009,10.66,,0.018,0.018,0,,0,0,,7
591,2112,Kojak_1430;Kojak_1429,P0A705,,,false,P0A7V3,,,false,214,219,,11.172,false,true,false,false,2,1,Between,0,0,0.009,9.553,,0.018,0.031,0,,0,0,,173
590,1824,Kojak_3320,P0A9G6,,,false,P0A6B7,,,false,308,92,,11.16,false,true,false,false,1,1,Between,0,0,0.009,11.16,,0.018,0.018,0,,0,0,,490
589,2445,Kojak_3801,P0A6Y1,,,false,P0A7J7,,,false,69,92,,11.04,false,true,false,false,1,1,Between,0,0,0.009,11.04,,0.032,0.032,0,,0,0,,489
588,3299,Kojak_1031,P0ACF8,,,false,P0A8F0,,,false,6,26,,10.88,false,true,false,false,1,1,Between,0,0,0.009,10.88,,0.018,0.031,0,,0,0,,0
587,305,Kojak_2122;Kojak_1394,P0A7R1,,,false,P0A7M2,,,false,42,44,,10.859,false,true,false,false,2,1,Between,0,0,0.009,9.35,,0.018,0.018,0,,0,0,,381
586,3625,Kojak_2257,P0A7V8,,,false,P0ACF4,,,false,33,67,,10.73,false,true,false,false,1,1,Between,0,0,0.009,10.73,,0.018,0.031,0,,0,0,,486
585,880,Kojak_1,P0AES4,,,false,P0AES6,,,false,253,395,,10.67,false,true,false,false,1,1,Between,0,0,0.009,10.67,,0.018,0.018,0,,0,0,,73
582,3616,Kojak_3103,P02359,,,false,P0A7V0,,,false,171,37,,10.45,false,true,false,false,1,1,Between,0,0,0.009,10.45,,0.018,0.031,0,,0,0,,484
581,340,Kojak_3417;Kojak_3416,P0A707,,,false,P0A7U3,,,false,164,87,,10.225,false,true,false,false,2,1,Between,0,0,0.009,9.678,,0.031,0.018,0,,0,0,,387
580,878,Kojak_2311;Kojak_3207;Kojak_2310,P0AFG6,,,false,P0A9P0,,,false,156,339,,10.135,false,true,false,false,3,1,Between,0,0,0.009,7.169,,0.018,0.032,0,,0,0,,56
579,294,Kojak_1848;Kojak_1869;Kojak_1849,P0A9P0,,,false,P0AFG6,,,false,338,152,,9.969,false,true,false,false,3,1,Between,0,0,0.009,7.163,,0.032,0.018,0,,0,0,,56
578,580,Kojak_3408;Kojak_2439,P24255,,,false,P0A8V2,,,false,280,1035,,9.892,false,true,false,false,2,1,Between,0,0,0.009,9.815,,0.032,0.031,0,,0,0,,480
577,391,Kojak_1291;Kojak_1290,P0A6Y1,,,false,P0A6X7,,,false,81,97,,9.839,false,true,false,false,2,1,Between,0,0,0.009,9.749,,0.032,0.031,0,,0,0,,264
395,237;575,Kojak_3120;Kojak_2254;Kojak_322;Kojak_321,P02359,,,false,P67910,,,false,171,267,,9.819,false,true,false,false,4,2,Between,0,0,0.009,9.48,,0.018,0.018,0,,0,0,,227
94,541;1792;685,Kojak_2864;Kojak_1344;Kojak_2881;Kojak_2395,P68066,,,false,P09373,,,false,88,63,,9.806,false,true,false,false,4,3,Between,0,0,0.009,9.72,,0.023,0.018,0,,0,0,,8
575,272,Kojak_2778,P0A7U3,,,false,P0A705,,,false,28,849,,9.801,false,true,false,false,1,1,Between,0,0,0.009,9.801,,0.018,0.018,0,,0,0,,57
574,876,Kojak_4006;Kojak_3308,P36879,,,false,P21179,,,false,226,626,,9.734,false,true,false,false,2,1,Between,0,0,0.009,9.734,,0.031,0.018,0,,0,0,,475
573,813,Kojak_48;Kojak_2442,P0A8T7,,,false,P0A8V2,,,false,87,900,,9.662,false,true,false,false,2,1,Between,0,0,0.009,9.312,,0.031,0.031,0,,0,0,,27
572,3594,Kojak_604,P02359,,,false,P0A7L3,,,false,171,112,,9.632,false,true,false,false,1,1,Between,0,0,0.009,9.632,,0.018,0.03,0,,0,0,,473
571,844,Kojak_704;Kojak_2759,P0A7Z4,,,false,P0A8V2,,,false,25,1133,,9.548,false,true,false,false,2,1,Between,0,0,0.009,9.434,,0.018,0.031,0,,0,0,,406
569,223,Kojak_1863,P0A7U3,,,false,P0A7S9,,,false,87,117,,9.508,false,true,false,false,1,1,Between,0,0,0.009,9.508,,0.018,0.018,0,,0,0,,471
568,226,Kojak_1574;Kojak_1524,P02359,,,false,P0A9M0,,,false,171,176,,9.503,false,true,false,false,2,1,Between,0,0,0.009,7.959,,0.018,0.032,0,,0,0,,382
567,2310,Kojak_2426;Kojak_2387,P0A705,,,false,P0A7U3,,,false,849,87,,9.5,false,true,false,false,2,1,Between,0,0,0.009,8.729,,0.018,0.018,0,,0,0,,57
564,2007,Kojak_3067;Kojak_3121,P0A7W1,,,false,P02359,,,false,126,149,,9.383,false,true,false,false,2,1,Between,0,0,0.009,8.366,,0.031,0.018,0,,0,0,,152
14,153,Kojak_1137,P06959,,,false,P06968;P06959,;,;,false,531,3;0,,9.318,false,true,false,false,1,1,Self,0,0,0,9.318,,0,0,0,,0,0,,722
561,1360,Kojak_3373,P0ACF4,,,false,P60422,,,false,67,253,,9.186,false,true,false,false,1,1,Between,0,0,0.009,9.186,,0.031,0.018,0,,0,0,,15
560,289,Kojak_3852;Kojak_2577;Kojak_3810,P0A9P0,,,false,P06959,,,false,338,313,,9.043,false,true,false,false,3,1,Between,0,0,0.009,7.449,,0.032,0,0,,0,0,,168
13,6,Kojak_2645;Kojak_2589,P0A8N5;P0A8N3,;,;,false,P0A8N3,,,false,82;82,132,,9.014,false,true,false,false,2,1,Self,0,0,0,8.963,,0,0,0,,0,0,,711
559,328,Kojak_1559;Kojak_1509,P0AG55,,,false,P0A7K2,,,false,44,71,,9.006,false,true,false,false,2,1,Between,0,0,0.009,7.477,,0,0.018,0,,0,0,,166
558,2311,Kojak_2723,P0ADY7,,,false,P68919,,,false,127,83,,8.974,false,true,false,false,1,1,Between,0,0,0.009,8.974,,0.018,0,0,,0,0,,464
557,3557,Kojak_3972,P0ACF4,,,false,P0A7U3,,,false,67,87,,8.953,false,true,false,false,1,1,Between,0,0,0.009,8.953,,0.031,0.018,0,,0,0,,347
456,387;3146,Kojak_265;Kojak_2978,P0ACF4,,,false,P0A7V3,,,false,67,80,,8.938,false,true,false,false,2,2,Between,0,0,0.009,7.825,,0.031,0.031,0,,0,0,,192
12,24,Kojak_80,P69908;P69910,;,;,false,P69908,,,false,114;114,30,,8.784,false,true,false,false,1,1,Self,0,0,0,8.784,,0,0,0,,0,0,,718
556,1235,Kojak_1684;Kojak_1932;Kojak_2398,P0A7M9,,,false,P62399,,,false,39,2,,8.754,false,true,false,false,3,1,Between,0,0,0.009,8.617,,0.018,0.018,0,,0,0,,170
555,3542,Kojak_817,P0AGJ5,,,false,P62399,,,false,25,78,,8.667,false,true,false,false,1,1,Between,0,0,0.009,8.667,,0.018,0.018,0,,0,0,,460
554,3536,Kojak_3936,P0A7N4,,,false,P61175,,,false,37,48,,8.573,false,true,false,false,1,1,Between,0,0,0.009,8.573,,0.031,0.018,0,,0,0,,459
553,913,Kojak_35,P02359,,,false,P67910,,,false,171,34,,8.526,false,true,false,false,1,1,Between,0,0,0.009,8.526,,0.018,0.018,0,,0,0,,227
370,3519;432,Kojak_2780;Kojak_341;Kojak_404,P0A7S3,,,false,P0A6Y1,,,false,108,69,,8.488,false,true,false,false,3,2,Between,0,0,0.009,8.281,,0.032,0.032,0,,0,0,,457
552,3528,Kojak_1835,P02359,,,false,P0A7U3,,,false,149,87,,8.443,false,true,false,false,1,1,Between,0,0,0.009,8.443,,0.018,0.018,0,,0,0,,179
551,2355,Kojak_220,P09373,,,false,P0AD33,,,false,654,50,,8.365,false,true,false,false,1,1,Between,0,0,0.009,8.365,,0.018,0.032,0,,0,0,,139
549,3350,Kojak_2989,P0A8V2,,,false,P00579,,,false,1242,1,,8.172,false,true,false,false,1,1,Between,0,0,0.009,8.172,,0.031,0.018,0,,0,0,,454
548,962,Kojak_2179;Kojak_2178,P0A8T7,,,false,P0A8V2,,,false,749,163,,8.167,false,true,false,false,2,1,Between,0,0,0.009,8.167,,0.031,0.031,0,,0,0,,27
547,3384,Kojak_2125,P0A8N3,,,false,P0A8N5,,,false,335,322,,8.115,false,true,false,false,1,1,Between,0,0,0.009,8.115,,0,0,0,,0,0,,452
546,946,Kojak_201,P0A8V2,,,false,P0A8T7,,,false,890,395,,8.106,false,true,false,false,1,1,Between,0,0,0.009,8.106,,0.031,0.031,0,,0,0,,27
545,2012,Kojak_3846;Kojak_3845,P0A6X7,,,false,P0A7U3,,,false,66,87,,7.952,false,true,false,false,2,1,Between,0,0,0.009,7.903,,0.031,0.018,0,,0,0,,55
11,0,Kojak_2383;Kojak_1668;Kojak_1669,P0CE48;P0CE47,;,;,false,P0CE47,,,false,300;300,391,,7.813,false,true,false,false,3,1,Self,0,0,0,5.943,,0,0,0,,0,0,,719
543,3480,Kojak_3889,P0A705,,,false,P0A7S9,,,false,756,117,,7.798,false,true,false,false,1,1,Between,0,0,0.009,7.798,,0.018,0.018,0,,0,0,,193
542,297,Kojak_540,P0A7K2,,,false,P0AG55,,,false,85,86,,7.704,false,true,false,false,1,1,Between,0,0,0.009,7.704,,0.018,0,0,,0,0,,166
541,308,Kojak_3069;Kojak_3072;Kojak_3068,P0A836,,,false,P0AGE9,,,false,215,241,,7.598,false,true,false,false,3,1,Between,0,0,0.009,7.285,,0.032,0.018,0,,0,0,,49
540,1287,Kojak_802;Kojak_803,P0ADN2,,,false,P0A8V2,,,false,30,1,,7.591,false,true,false,false,2,1,Between,0,0,0.009,7.002,,0,0.031,0,,0,0,,446
539,3465,Kojak_402,P0A9P0,,,false,P0AFG6,,,false,284,85,,7.538,false,true,false,false,1,1,Between,0,0,0.009,7.538,,0.032,0.018,0,,0,0,,56
538,349,Kojak_375;Kojak_1692,P02359,,,false,P0AG67,,,false,171,115,,7.523,false,true,false,false,2,1,Between,0,0,0.009,6.587,,0.018,0,0,,0,0,,110
537,2229,Kojak_2380;Kojak_2379,P0ACF4,,,false,P0A9G6,,,false,67,308,,7.492,false,true,false,false,2,1,Between,0,0,0.009,7.325,,0.031,0.018,0,,0,0,,38
536,2035,Kojak_3880;Kojak_2571,P0A705,,,false,P0A7S9,,,false,849,117,,7.483,false,true,false,false,2,1,Between,0,0,0.009,7.467,,0.018,0.018,0,,0,0,,193
535,3460,Kojak_3897,P0A9P0,,,false,P0ACG1,,,false,338,117,,7.475,false,true,false,false,1,1,Between,0,0,0.009,7.475,,0.032,0.031,0,,0,0,,441
534,907,Kojak_2251;Kojak_3117,P0AG30,,,false,P0A7R1,,,false,283,83,,7.473,false,true,false,false,2,1,Between,0,0,0.009,7.473,,0.018,0.018,0,,0,0,,77
533,408,Kojak_96,P0A786,,,false,P0A7F3,,,false,84,143,,7.418,false,true,false,false,1,1,Between,0,0,0.009,7.418,,0.031,0.018,0,,0,0,,439
