ProteinGroupPairID,LinkIDs,PeptidePairIDs,PSMIDs,Protein1,Name1,Descriptions1,isDecoy1,Protein2,Name2,Description2,isDecoy2,Crosslinker,Score,isDecoy,isTT,isTD,isDD,count PSMs,count peptide pairs,count links,fdrGroup,fdr,ifdr,PEP,,top link fdr,top peptide fdr,top psm_fdr
186,273;873;188,501;599;561,ProteinProspector6934;ProteinProspector7261;ProteinProspector7233;ProteinProspector7277,P0A6Y8,null,Chaperone protein DnaK,false,P69797,null,PTS system mannose-specific EIIAB component,false,,4.335,false,true,false,false,4,3,3,Between,0.023,0.025,0.09,,0.012,0.012,0.012
57,197;198;61;303,663;611;199;305,ProteinProspector7211;ProteinProspector7210;ProteinProspector7645;ProteinProspector6765,P0ACF4,null,DNA-binding protein HU-beta,false,P0A7K6,null,50S ribosomal protein L19,false,,4.326,false,true,false,false,4,4,4,Between,0.023,0.025,0.09,,0.024,0.024,0.01
1391,1415,394,ProteinProspector5560;ProteinProspector3018,P0AFF6,null,Transcription termination/antitermination protein NusA,false,P0ACF0,null,DNA-binding protein HU-alpha,false,,4.297,false,true,false,false,2,1,1,Between,0.023,0.026,0.086,,0.001,0.001,0
795,955;807,1191;2705,ProteinProspector6661;ProteinProspector6676;ProteinProspector4402,P0ACF8,null,DNA-binding protein H-NS,false,P0ACG1,null,DNA-binding protein StpA,false,,4.296,false,true,false,false,3,2,2,Between,0.023,0.026,0.086,,0.009,0.009,0
1378,1401,545,ProteinProspector4187;ProteinProspector7019;ProteinProspector7314,P0A707,null,Translation initiation factor IF-3,false,P0A7U3,null,30S ribosomal protein S19,false,,4.259,false,true,false,false,3,1,1,Between,0.023,0.026,0.099,,0.001,0.001,0
1367,1390,2147,ProteinProspector5686;ProteinProspector3147,P45577,null,RNA chaperone ProQ,false,P0AG59,null,30S ribosomal protein S14,false,,4.222,false,true,false,false,2,1,1,Between,0.023,0.027,0.096,,0.001,0.001,0
1364,1387,2052,ProteinProspector4015;ProteinProspector4216,P02359,null,30S ribosomal protein S7,false,P76053,null,Probable DNA endonuclease SmrA,false,,4.215,false,true,false,false,2,1,1,Between,0.023,0.027,0.095,,0.001,0.001,0
1360,1383,318,ProteinProspector3680;ProteinProspector4718,P00960,null,Glycine--tRNA ligase alpha subunit,false,P00961,null,Glycine--tRNA ligase beta subunit,false,,4.21,false,true,false,false,2,1,1,Between,0.023,0.027,0.095,,0.001,0.001,0
450,1080;465,1900;331,ProteinProspector5716;ProteinProspector5922;ProteinProspector6209,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,decoy:P0A7V8,decoydecoy:null,decoy:,true,,4.204,true,false,true,false,3,2,2,Between,0.027,0.028,0.095,,0.004,0.004,0.003
1351,1374,1172,ProteinProspector5026;ProteinProspector3497,P21338,null,Ribonuclease I,false,P0AG59,null,30S ribosomal protein S14,false,,4.198,false,true,false,false,2,1,1,Between,0.027,0.027,0.093,,0.001,0.001,0
47,46;1150,138;300,ProteinProspector7724;ProteinProspector6047;ProteinProspector4884,P0ACF0,null,DNA-binding protein HU-alpha,false,P0A7K6,null,50S ribosomal protein L19,false,,4.176,false,true,false,false,3,2,2,Between,0.027,0.028,0.093,,0.002,0.002,0.001
1339,1362,1395,ProteinProspector4622;ProteinProspector3847,P62399,null,50S ribosomal protein L5,false,P0A6R3,null,DNA-binding protein Fis,false,,4.17,false,true,false,false,2,1,1,Between,0.027,0.028,0.095,,0.001,0.001,0
164,1124;152,1292;506,ProteinProspector6576;ProteinProspector4827;ProteinProspector7319,P0ACF0,null,DNA-binding protein HU-alpha,false,P0C018,null,50S ribosomal protein L18,false,,4.151,false,true,false,false,3,2,2,Between,0.027,0.029,0.093,,0.002,0.002,0
664,956;674,903;2691,ProteinProspector6443;ProteinProspector6961;ProteinProspector5161,P0A6Y1,null,Integration host factor subunit beta,false,A8MYZ0,null,Inactive ubiquitin carboxyl-terminal hydrolase MINDY-4B,false,,4.146,false,true,false,false,3,2,2,Between,0.027,0.029,0.093,,0.009,0.009,0.001
353,365;1067,866;1189,ProteinProspector6585;ProteinProspector6107;ProteinProspector5596,P60293,null,Chromosome partition protein MukF,false,P22523,null,Chromosome partition protein MukB,false,,4.143,false,true,false,false,3,2,2,Between,0.027,0.029,0.093,,0.005,0.005,0.003
212,1109;216,621;697,ProteinProspector4666;ProteinProspector7212;ProteinProspector7134,P0A7V8,null,30S ribosomal protein S4,false,P0ACF0,null,DNA-binding protein HU-alpha,false,,4.142,false,true,false,false,3,2,2,Between,0.027,0.029,0.093,,0.003,0.003,0
322,561;467;325,2074;1669;1126,ProteinProspector5781;ProteinProspector6197;ProteinProspector6726,P0ACF4,null,DNA-binding protein HU-beta,false,P0A7L0,null,50S ribosomal protein L1,false,,4.091,false,true,false,false,3,3,3,Between,0.027,0.03,0.096,,0.014,0.013,0.003
21,1099;20,49;97,ProteinProspector5499;ProteinProspector5912;ProteinProspector7748,P0A6X7,null,Integration host factor subunit alpha,false,P0A7U7,null,30S ribosomal protein S20,false,,4.073,false,true,false,false,3,2,2,Between,0.027,0.03,0.093,,0.003,0.003,0.003
1309,1332,179,ProteinProspector4381;ProteinProspector4385,P0AD33,null,UPF0381 protein YfcZ,false,P68066,null,Autonomous glycyl radical cofactor,false,,4.073,false,true,false,false,2,1,1,Between,0.027,0.03,0.093,,0.002,0.002,0
425,430;1014,1380;2963,ProteinProspector6285;ProteinProspector3338,P02359,null,30S ribosomal protein S7,false,P0A6X7,null,Integration host factor subunit alpha,false,,4.062,false,true,false,false,2,2,2,Between,0.027,0.031,0.093,,0.007,0.007,0
171,184;1054,603;1256,ProteinProspector7278;ProteinProspector5719;ProteinProspector6221,P0ABD5,null,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha,false,P0A9Q5,null,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta,false,,4.037,false,true,false,false,3,2,2,Between,0.027,0.031,0.107,,0.005,0.005,0.003
472,476;974,476;924,ProteinProspector6122;ProteinProspector6967;ProteinProspector6159,P0A6F5,null,60 kDa chaperonin,false,decoy:P37676,decoydecoy:null,decoy:,true,,4.021,true,false,true,false,3,2,2,Between,0.032,0.032,0.107,,0.009,0.009,0.005
1291,1313,2759,ProteinProspector4162;ProteinProspector4891,P21499,null,Ribonuclease R,false,P62399,null,50S ribosomal protein L5,false,,4.02,false,true,false,false,2,1,1,Between,0.032,0.032,0.107,,0.002,0.002,0
598,606;903,2331;1209,ProteinProspector5515;ProteinProspector3806,P0ACF4,null,DNA-binding protein HU-beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,,4.009,false,true,false,false,2,2,2,Between,0.032,0.032,0.108,,0.012,0.012,0
1268,1290,509,ProteinProspector4834;ProteinProspector4433,P0AGG8,null,Metalloprotease TldD,false,P0AFK0,null,Metalloprotease PmbA,false,,3.954,false,true,false,false,2,1,1,Between,0.032,0.034,0.114,,0.002,0.002,0
619,626;852,2436;2726,ProteinProspector5417;ProteinProspector4054,P0ACF4,null,DNA-binding protein HU-beta,false,P42641,null,GTPase ObgE/CgtA,false,,3.944,false,true,false,false,2,2,2,Between,0.032,0.034,0.113,,0.012,0.012,0
1264,1285,2346,ProteinProspector5381;ProteinProspector4100,P60422,null,50S ribosomal protein L2,false,P62399,null,50S ribosomal protein L5,false,,3.943,false,true,false,false,2,1,1,Between,0.032,0.034,0.113,,0.002,0.002,0
334,335;966,486;450,ProteinProspector6688;ProteinProspector6637;ProteinProspector6577,P0A6F5,null,60 kDa chaperonin,false,P05707,null,Sorbitol-6-phosphate 2-dehydrogenase,false,,3.932,false,true,false,false,3,2,2,Between,0.032,0.034,0.11,,0.009,0.009,0.009
474,479;906,1736;103,ProteinProspector6121;ProteinProspector6865;ProteinProspector7127,P0AES4,null,DNA gyrase subunit A,false,decoy:P0AGE0,decoydecoy:null,decoy:,true,,3.923,true,false,true,false,3,2,2,Between,0.034,0.034,0.108,,0.012,0.012,0.005
1242,1262,4740,ProteinProspector2327,P0ACF4,null,DNA-binding protein HU-beta,false,P68191,null,Stationary-phase-induced ribosome-associated protein,false,,3.89,false,true,false,false,1,1,1,Between,0.034,0.035,0.088,,0.002,0.002,0
1234,1254,279,ProteinProspector7122;ProteinProspector5956;ProteinProspector7604,P0A705,null,Translation initiation factor IF-2,false,A8MYZ0,null,Inactive ubiquitin carboxyl-terminal hydrolase MINDY-4B,false,,3.875,false,true,false,false,3,1,1,Between,0.034,0.035,0.086,,0.002,0.002,0.004
112,410;116;338,81;372;1141,ProteinProspector6386;ProteinProspector7488;ProteinProspector6678,P0AG67,null,30S ribosomal protein S1,false,P0A7X3,null,30S ribosomal protein S9,false,,3.866,false,true,false,false,3,3,3,Between,0.034,0.035,0.086,,0.019,0.019,0.007
107,103;150;492,364;439;1835,ProteinProspector7487;ProteinProspector7394;ProteinProspector6016,P08839,null,Phosphoenolpyruvate-protein phosphotransferase,false,P0A8M6,null,UPF0265 protein YeeX,false,,3.84,false,true,false,false,3,3,3,Between,0.034,0.036,0.083,,0.015,0.015,0.005
155,153;165;438,540;489;1538,ProteinProspector7316;ProteinProspector7315;ProteinProspector6294,P0AEB0,null,Sulfate transport system permease protein CysW,false,P62768,null,UPF0325 protein YaeH,false,,3.826,false,true,false,false,3,3,3,Between,0.034,0.036,0.09,,0.018,0.017,0.006
634,643;779,889;3289,ProteinProspector5339;ProteinProspector4561,P0A7W7,null,30S ribosomal protein S8,false,P0A7V0,null,30S ribosomal protein S2,false,,3.822,false,true,false,false,2,2,2,Between,0.034,0.036,0.089,,0.012,0.012,0
694,708;723,2890;1776,ProteinProspector4975;ProteinProspector4897,P67910,null,ADP-L-glycero-D-manno-heptose-6-epimerase,false,P02359,null,30S ribosomal protein S7,false,,3.818,false,true,false,false,2,2,2,Between,0.034,0.036,0.089,,0.012,0.012,0.001
68,79;949,295;332,ProteinProspector7602;ProteinProspector6082;ProteinProspector7535,P0AG67,null,30S ribosomal protein S1,false,Q99963,null,Endophilin-A3,false,,3.818,false,true,false,false,3,2,2,Between,0.034,0.036,0.089,,0.01,0.01,0.005
635,641;769,2499;3215,ProteinProspector5353;ProteinProspector4628,P0A7V8,null,30S ribosomal protein S4,false,P0A7W1,null,30S ribosomal protein S5,false,,3.807,false,true,false,false,2,2,2,Between,0.034,0.036,0.088,,0.012,0.012,0
193,914;193,336;604,ProteinProspector7322;ProteinProspector6528;ProteinProspector7229,P0A853,null,Tryptophanase,false,P0A8F0,null,Uracil phosphoribosyltransferase,false,,3.806,false,true,false,false,3,2,2,Between,0.034,0.036,0.088,,0.011,0.011,0.008
1210,1230,5384,ProteinProspector2459,P0A7N4,null,50S ribosomal protein L32,false,P0ACF4,null,DNA-binding protein HU-beta,false,,3.8,false,true,false,false,1,1,1,Between,0.034,0.036,0.079,,0.002,0.002,0
1209,1229,52,ProteinProspector4145;ProteinProspector6146,P0A7N4,null,50S ribosomal protein L32,false,P0AG44,null,50S ribosomal protein L17,false,,3.8,false,true,false,false,2,1,1,Between,0.034,0.036,0.079,,0.002,0.002,0
74,935;81,622;239,ProteinProspector7192;ProteinProspector6428;ProteinProspector7583,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P29745,null,Peptidase T,false,,3.796,false,true,false,false,3,2,2,Between,0.034,0.036,0.078,,0.011,0.011,0.008
81,160;402;76,544;1425;290,ProteinProspector7356;ProteinProspector6411;ProteinProspector7547,P62399,null,50S ribosomal protein L5,false,P0A7M9,null,50S ribosomal protein L31,false,,3.785,false,true,false,false,3,3,3,Between,0.034,0.037,0.077,,0.021,0.02,0.007
27,85;25;328,267;113;946,ProteinProspector7613;ProteinProspector7808;ProteinProspector6708,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,decoy:P69791,decoydecoy:null,decoy:,true,,3.715,true,false,true,false,3,3,3,Between,0.038,0.038,0.081,,0.023,0.023,0.01
1171,1191,1261,ProteinProspector4503;ProteinProspector6069,P0A7T7,null,30S ribosomal protein S18,false,P0ACF0,null,DNA-binding protein HU-alpha,false,,3.712,false,true,false,false,2,1,1,Between,0.038,0.038,0.081,,0.002,0.002,0
1166,1186,175,ProteinProspector5990;ProteinProspector4579,P0ADZ4,null,30S ribosomal protein S15,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,,3.71,false,true,false,false,2,1,1,Between,0.038,0.038,0.08,,0.002,0.002,0
163,863;164,54;500,ProteinProspector6955;ProteinProspector7757;ProteinProspector7347,P02359,null,30S ribosomal protein S7,false,P0A7L0,null,50S ribosomal protein L1,false,,3.708,false,true,false,false,3,2,2,Between,0.038,0.038,0.08,,0.012,0.012,0.012
291,288;831,999;3649,ProteinProspector6857;ProteinProspector4208,P0ACF0,null,DNA-binding protein HU-alpha,false,P10408,null,Protein translocase subunit SecA,false,,3.698,false,true,false,false,2,2,2,Between,0.038,0.038,0.08,,0.012,0.012,0
1160,1179,1337,ProteinProspector4335;ProteinProspector6509,P0ACF0,null,DNA-binding protein HU-alpha,false,P0A6B7,null,Cysteine desulfurase IscS,false,,3.695,false,true,false,false,2,1,1,Between,0.038,0.038,0.078,,0.002,0.002,0
1155,1174,1390,ProteinProspector4484;ProteinProspector6353,P0A9B2,null,Glyceraldehyde-3-phosphate dehydrogenase A,false,Q9BXU8,null,Ferritin heavy polypeptide-like 17,false,,3.681,false,true,false,false,2,1,1,Between,0.038,0.038,0.078,,0.002,0.002,0
1152,1171,2010,ProteinProspector5397;ProteinProspector5168,P0AG44,null,50S ribosomal protein L17,false,P0A9Q1,null,Aerobic respiration control protein ArcA,false,,3.67,false,true,false,false,2,1,1,Between,0.038,0.039,0.078,,0.002,0.002,0.001
1149,1168,93,ProteinProspector4017;ProteinProspector7758,P0ACC7,null,Bifunctional protein GlmU,false,P0A9G6,null,Isocitrate lyase,false,,3.661,false,true,false,false,2,1,1,Between,0.038,0.039,0.078,,0.002,0.002,0
382,792;388,3340;608,ProteinProspector4514;ProteinProspector6475,P0ADZ0,null,50S ribosomal protein L23,false,P0AG59,null,30S ribosomal protein S14,false,,3.655,false,true,false,false,2,2,2,Between,0.038,0.039,0.078,,0.012,0.012,0
1139,1158,1948,ProteinProspector4889;ProteinProspector5901,P0ACF4,null,DNA-binding protein HU-beta,false,P0A707,null,Translation initiation factor IF-3,false,,3.647,false,true,false,false,2,1,1,Between,0.038,0.039,0.077,,0.002,0.002,0.001
4,12;847,13;220,ProteinProspector7837;ProteinProspector7610;ProteinProspector7474,P04079,null,GMP synthase [glutamine-hydrolyzing],false,decoy:P32154,decoydecoy:null,decoy:,true,,3.626,true,false,true,false,3,2,2,Between,0.04,0.039,0.085,,0.012,0.012,0.016
1126,1149,482,ProteinProspector2765,P21645,null,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,false,P39199,null,50S ribosomal protein L3 glutamine methyltransferase,false,,3.62,false,true,false,false,1,1,1,Between,0.04,0.04,0.085,,0.002,0.002,0
365,745;373,3065;1345,ProteinProspector4774;ProteinProspector6541,P0AG59,null,30S ribosomal protein S14,false,P0A705,null,Translation initiation factor IF-2,false,,3.579,false,true,false,false,2,2,2,Between,0.04,0.04,0.083,,0.012,0.012,0
1115,1133,883,ProteinProspector5728;ProteinProspector5364,P08201,null,Nitrite reductase (NADH) large subunit,false,P0A9I8,null,Nitrite reductase (NADH) small subunit,false,,3.571,false,true,false,false,2,1,1,Between,0.04,0.04,0.082,,0.002,0.002,0.002
579,610;595,2386;1863,ProteinProspector5482;ProteinProspector5607,P0AFF6,null,Transcription termination/antitermination protein NusA,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,,3.571,false,true,false,false,2,2,2,Between,0.04,0.04,0.082,,0.014,0.013,0.002
1110,1128,792,ProteinProspector4593;ProteinProspector7028,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P00579,null,RNA polymerase sigma factor RpoD,false,,3.563,false,true,false,false,2,1,1,Between,0.04,0.041,0.083,,0.002,0.002,0
537,545;619,2049;2423,ProteinProspector5799;ProteinProspector5433,P21156,null,Sulfate adenylyltransferase subunit 2,false,P0A6F5,null,60 kDa chaperonin,false,,3.543,false,true,false,false,2,2,2,Between,0.04,0.041,0.075,,0.014,0.013,0.002
401,416;685,455;2754,ProteinProspector6388;ProteinProspector5094,P0A910,null,Outer membrane protein A,false,P69776,null,Major outer membrane prolipoprotein Lpp,false,,3.53,false,true,false,false,2,2,2,Between,0.04,0.041,0.076,,0.012,0.012,0.001
503,618;505,2409;1882,ProteinProspector5435;ProteinProspector5989,P0A7V0,null,30S ribosomal protein S2,false,P0C018,null,50S ribosomal protein L18,false,,3.509,false,true,false,false,2,2,2,Between,0.04,0.041,0.075,,0.014,0.013,0.002
1061,1078,263,ProteinProspector4715;ProteinProspector7572,P0ACF4,null,DNA-binding protein HU-beta,false,P0AA10,null,50S ribosomal protein L13,false,,3.476,false,true,false,false,2,1,1,Between,0.04,0.042,0.075,,0.004,0.004,0
1059,1076,1892,ProteinProspector5711;ProteinProspector5936,P22523,null,Chromosome partition protein MukB,false,P0ACF0,null,DNA-binding protein HU-alpha,false,,3.472,false,true,false,false,2,1,1,Between,0.04,0.042,0.075,,0.005,0.005,0.003
1044,1060,165,ProteinProspector5931;ProteinProspector5865,P21599,null,Pyruvate kinase II,false,P10443,null,DNA polymerase III subunit alpha,false,,3.437,false,true,false,false,2,1,1,Between,0.04,0.042,0.075,,0.005,0.005,0.004
468,564;475,2004;1692,ProteinProspector5717;ProteinProspector6153,P0ACF4,null,DNA-binding protein HU-beta,false,P0A7S9,null,30S ribosomal protein S13,false,,3.43,false,true,false,false,2,2,2,Between,0.04,0.042,0.075,,0.014,0.013,0.003
368,614;372,566;1325,ProteinProspector5465;ProteinProspector6514,P0A6B7,null,Cysteine desulfurase IscS,false,P0A8F0,null,Uracil phosphoribosyltransferase,false,,3.42,false,true,false,false,2,2,2,Between,0.04,0.043,0.073,,0.014,0.013,0.002
352,364;608,493;1011,ProteinProspector6569;ProteinProspector5500,P0AF36,null,Cell division protein ZapB,false,P0ACF0,null,DNA-binding protein HU-alpha,false,,3.406,false,true,false,false,2,2,2,Between,0.04,0.043,0.075,,0.014,0.013,0.003
414,418;560,1515;1328,ProteinProspector6354;ProteinProspector5786,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,decoy:P77493,decoydecoy:null,decoy:,true,,3.396,true,false,true,false,2,2,2,Between,0.043,0.042,0.073,,0.014,0.014,0.003
301,313;612,1030;35,ProteinProspector6812;ProteinProspector5494,Q9BWW9,null,Apolipoprotein L5,false,P0A705,null,Translation initiation factor IF-2,false,,3.387,false,true,false,false,2,2,2,Between,0.043,0.043,0.073,,0.014,0.013,0.002
387,394;532,1227;1942,ProteinProspector6426;ProteinProspector5906,P0ACF0,null,DNA-binding protein HU-alpha,false,P0A7S9,null,30S ribosomal protein S13,false,,3.353,false,true,false,false,2,2,2,Between,0.043,0.043,0.066,,0.014,0.014,0.004
272,578;268,2202;733,ProteinProspector5640;ProteinProspector6927,P0A6F5,null,60 kDa chaperonin,false,P39407,null,Uncharacterized protein YjjU,false,,3.337,false,true,false,false,2,2,2,Between,0.043,0.043,0.066,,0.014,0.013,0.003
999,1015,631,ProteinProspector5810;ProteinProspector6778,P45577,null,RNA chaperone ProQ,false,P0A7U3,null,30S ribosomal protein S19,false,,3.327,false,true,false,false,2,1,1,Between,0.043,0.043,0.066,,0.007,0.007,0.003
993,1009,197,ProteinProspector5360;ProteinProspector7574,P0ACF4,null,DNA-binding protein HU-beta,false,P0AG63,null,30S ribosomal protein S17,false,,3.319,false,true,false,false,2,1,1,Between,0.043,0.043,0.065,,0.007,0.007,0.002
992,1008,1093,ProteinProspector6626;ProteinProspector5940,P0A6F5,null,60 kDa chaperonin,false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,,3.318,false,true,false,false,2,1,1,Between,0.043,0.043,0.065,,0.007,0.007,0.004
989,1005,227,ProteinProspector6551;ProteinProspector6085,P68191,null,Stationary-phase-induced ribosome-associated protein,false,decoy:P0AC59,decoydecoy:null,decoy:,true,,3.31,true,false,true,false,2,1,1,Between,0.043,0.043,0.063,,0.008,0.007,0.005
986,1002,362,ProteinProspector7087;ProteinProspector5744,P0A7L8,null,50S ribosomal protein L27,false,P0C018,null,50S ribosomal protein L18,false,,3.302,false,true,false,false,2,1,1,Between,0.043,0.043,0.063,,0.008,0.007,0.003
333,491;329,1840;1152,ProteinProspector6033;ProteinProspector6655,P0A705,null,Translation initiation factor IF-2,false,P0A7W1,null,30S ribosomal protein S5,false,,3.297,false,true,false,false,2,2,2,Between,0.043,0.043,0.063,,0.015,0.015,0.005
977,993,256,ProteinProspector7312;ProteinProspector5698,P21179,null,Catalase HPII,false,P36879,null,Uncharacterized ABC transporter ATP-binding protein YadG,false,,3.283,false,true,false,false,2,1,1,Between,0.043,0.043,0.072,,0.008,0.007,0.003
975,991,637,ProteinProspector5779;ProteinProspector7193,P0A7N9,null,50S ribosomal protein L33,false,P0A7L8,null,50S ribosomal protein L27,false,,3.281,false,true,false,false,2,1,1,Between,0.043,0.043,0.072,,0.008,0.008,0.003
968,983,1047,ProteinProspector6091;ProteinProspector6791,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P24255,null,RNA polymerase sigma-54 factor,false,,3.268,false,true,false,false,2,1,1,Between,0.043,0.043,0.073,,0.008,0.008,0.005
967,982,791,ProteinProspector7042;ProteinProspector5942,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P60422,null,50S ribosomal protein L2,false,,3.264,false,true,false,false,2,1,1,Between,0.043,0.044,0.063,,0.008,0.008,0.004
965,980,1186,ProteinProspector6672;ProteinProspector6213,P07813,null,Leucine--tRNA ligase,false,P39365,null,Putative permease IIC component,false,,3.26,false,true,false,false,2,1,1,Between,0.043,0.044,0.063,,0.008,0.008,0.006
962,979,4381,ProteinProspector3453,P0A6F5,null,60 kDa chaperonin,false,P75796,null,Glutathione import ATP-binding protein GsiA,false,,3.26,false,true,false,false,1,1,1,Between,0.043,0.044,0.063,,0.008,0.008,0
960,976,4260,ProteinProspector3493,P0AG63,null,30S ribosomal protein S17,false,P0ADZ4,null,30S ribosomal protein S15,false,,3.25,false,true,false,false,1,1,1,Between,0.043,0.044,0.063,,0.008,0.008,0
237,497;247,1069;429,ProteinProspector6009;ProteinProspector7048,P0A6F5,null,60 kDa chaperonin,false,P0A8D0,null,Transcriptional repressor NrdR,false,,3.249,false,true,false,false,2,2,2,Between,0.043,0.044,0.063,,0.015,0.015,0.005
293,297;464,983;1660,ProteinProspector6859;ProteinProspector6207,P0A705,null,Translation initiation factor IF-2,false,P56851,null,Epididymal secretory protein E3-beta,false,,3.247,false,true,false,false,2,2,2,Between,0.043,0.044,0.063,,0.016,0.016,0.006
213,219;504,676;395,ProteinProspector7146;ProteinProspector5968,P07024,null,Protein UshA,false,P31663,null,Pantothenate synthetase,false,,3.243,false,true,false,false,2,2,2,Between,0.043,0.044,0.063,,0.014,0.015,0.004
200,190;507,625;1886,ProteinProspector7225;ProteinProspector5986,P0A705,null,Translation initiation factor IF-2,false,P23893,null,"Glutamate-1-semialdehyde 2,1-aminomutase",false,,3.236,false,true,false,false,2,2,2,Between,0.043,0.044,0.063,,0.014,0.014,0.004
227,478;228,1740;683,ProteinProspector6117;ProteinProspector7090,P60422,null,50S ribosomal protein L2,false,P0A7K2,null,50S ribosomal protein L7/L12,false,,3.228,false,true,false,false,2,2,2,Between,0.043,0.044,0.063,,0.016,0.015,0.005
954,968,3127,ProteinProspector3543,P0ACF4,null,DNA-binding protein HU-beta,false,P0A9G6,null,Isocitrate lyase,false,,3.22,false,true,false,false,1,1,1,Between,0.043,0.044,0.062,,0.009,0.009,0
948,961,4248,ProteinProspector3586,P0A7T3,null,30S ribosomal protein S16,false,P0ACF4,null,DNA-binding protein HU-beta,false,,3.2,false,true,false,false,1,1,1,Between,0.043,0.044,0.062,,0.009,0.009,0
936,948,19,ProteinProspector7821;ProteinProspector5890,Q46868,null,Ubiquinone biosynthesis accessory factor UbiK,false,P0ADP7,null,Ubiquinone biosynthesis protein UbiJ,false,,3.186,false,true,false,false,2,1,1,Between,0.043,0.044,0.062,,0.01,0.01,0.004
935,947,69,ProteinProspector7271;ProteinProspector6219,P0ADG7,null,Inosine-5'-monophosphate dehydrogenase,false,P37313,null,Dipeptide transport ATP-binding protein DppF,false,,3.185,false,true,false,false,2,1,1,Between,0.043,0.044,0.062,,0.01,0.01,0.006
170,444;179,1602;583,ProteinProspector6218;ProteinProspector7279,P0ACF4,null,DNA-binding protein HU-beta,false,P0A7W1,null,30S ribosomal protein S5,false,,3.185,false,true,false,false,2,2,2,Between,0.043,0.044,0.062,,0.016,0.017,0.006
930,942,15,ProteinProspector5952;ProteinProspector7829,P0ADZ4,null,30S ribosomal protein S15,false,P62399,null,50S ribosomal protein L5,false,,3.178,false,true,false,false,2,1,1,Between,0.043,0.044,0.062,,0.011,0.011,0.004
928,940,793,ProteinProspector6752;ProteinProspector6810,P16659,null,Proline--tRNA ligase,false,Q5TGL8,null,PX domain-containing protein 1,false,,3.175,false,true,false,false,2,1,1,Between,0.043,0.044,0.061,,0.011,0.011,0.01
927,939,275,ProteinProspector6113;ProteinProspector7561,P0AGJ5,null,Uncharacterized tRNA/rRNA methyltransferase YfiF,false,P0A7S3,null,30S ribosomal protein S12,false,,3.174,false,true,false,false,2,1,1,Between,0.043,0.044,0.061,,0.011,0.011,0.005
926,938,374,ProteinProspector6160;ProteinProspector7546,P0A9B2,null,Glyceraldehyde-3-phosphate dehydrogenase A,false,decoy:P39384,decoydecoy:null,decoy:,true,,3.173,true,false,true,false,2,1,1,Between,0.044,0.044,0.061,,0.011,0.011,0.005
925,936,4166,ProteinProspector3678,P0A6F5,null,60 kDa chaperonin,false,P77737,null,Oligopeptide transport ATP-binding protein OppF,false,,3.17,false,true,false,false,1,1,1,Between,0.044,0.044,0.061,,0.011,0.011,0
35,493;34,772;84,ProteinProspector6024;ProteinProspector7797,P45577,null,RNA chaperone ProQ,false,P0ACI0,null,Right origin-binding protein,false,,3.169,false,true,false,false,2,2,2,Between,0.044,0.044,0.062,,0.015,0.015,0.005
922,934,433,ProteinProspector6958;ProteinProspector6702,P0A9K3,null,PhoH-like protein,false,O95971,null,CD160 antigen,false,,3.161,false,true,false,false,2,1,1,Between,0.044,0.044,0.062,,0.011,0.011,0.01
916,927,4153,ProteinProspector3705,P0AG59,null,30S ribosomal protein S14,false,P0A9F3,null,HTH-type transcriptional regulator CysB,false,,3.16,false,true,false,false,1,1,1,Between,0.044,0.044,0.062,,0.011,0.011,0
126,124;423,396;1512,ProteinProspector7450;ProteinProspector6329,P0ACF4,null,DNA-binding protein HU-beta,false,P0A7N9,null,50S ribosomal protein L33,false,,3.15,false,true,false,false,2,2,2,Between,0.044,0.044,0.061,,0.019,0.018,0.007
909,921,320,ProteinProspector6549;ProteinProspector7296,P21599,null,Pyruvate kinase II,false,O95072,null,Meiotic recombination protein REC8 homolog,false,,3.141,false,true,false,false,2,1,1,Between,0.044,0.044,0.062,,0.011,0.011,0.008
184,362;185,1155;87,ProteinProspector6560;ProteinProspector7248,P0A7L0,null,50S ribosomal protein L1,false,P45577,null,RNA chaperone ProQ,false,,3.134,false,true,false,false,2,2,2,Between,0.044,0.044,0.062,,0.022,0.021,0.009
54,426;58,1531;202,ProteinProspector6327;ProteinProspector7646,P0ACF0,null,DNA-binding protein HU-alpha,false,P0A7N9,null,50S ribosomal protein L33,false,,3.13,false,true,false,false,2,2,2,Between,0.044,0.044,0.062,,0.018,0.018,0.006
