LinkID,PeptidePairIDs,PSMIDs,Protein1,Name1,Description1,Decoy1,Protein2,Name2,Description2,Decoy2,fromSite,ToSite,Croslinkers,Score,isDecoy,isTT,isTD,isDD,count PSMs,count peptide pairs,fdrGroup,fdr,ifdr,PEP,,,Protein1FDR,Protein2FDR,PPIFDR,,top pep fdr,top psm fdr,,PPI id
1889,6981,ProteinProspector679,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,900,9,,8.51,false,true,false,false,1,1,Between,0,0.001,0.002,8.51,,0.158,0.158,0,,0,0,,1809
1888,6480,ProteinProspector1046;ProteinProspector1066,P0A7V3,null,30S ribosomal protein S3,false,P0A705,null,Translation initiation factor IF-2,false,108,194,,8.493,false,true,false,false,2,1,Between,0,0.001,0.002,6.05,,0.115,0.126,0,,0,0,,1413
1887,5844,ProteinProspector1023;ProteinProspector1109,P0A705,null,Translation initiation factor IF-2,false,P0A7V3,null,30S ribosomal protein S3,false,125,108,,8.489,false,true,false,false,2,1,Between,0,0.001,0.002,6.18,,0.126,0.115,0,,0,0,,1413
1886,6697,ProteinProspector1142;ProteinProspector1003,P0A705,null,Translation initiation factor IF-2,false,P0A7V3,null,30S ribosomal protein S3,false,125,62,,8.454,false,true,false,false,2,1,Between,0,0.001,0.002,6.27,,0.126,0.115,0,,0,0,,1413
1885,6683,ProteinProspector1158;ProteinProspector1000,P0A705,null,Translation initiation factor IF-2,false,P0A7V3,null,30S ribosomal protein S3,false,93,108,,8.433,false,true,false,false,2,1,Between,0,0.001,0.002,6.27,,0.126,0.115,0,,0,0,,1413
1884,6082,ProteinProspector1064;ProteinProspector1075,P0AFG3,null,2-oxoglutarate dehydrogenase E1 component,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,71,226,,8.415,false,true,false,false,2,1,Between,0,0.001,0.002,5.98,,0.115,0.059,0,,0,0,,1300
1883,5787,ProteinProspector1541;ProteinProspector1433;ProteinProspector1420,P0AES6,null,DNA gyrase subunit B,false,P0AES4,null,DNA gyrase subunit A,false,455,42,,8.385,false,true,false,false,3,1,Between,0,0.001,0.002,4.92,,0.059,0.059,0,,0,0,,606
1882,7118,ProteinProspector720,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,256,148,,8.38,false,true,false,false,1,1,Between,0,0.001,0.002,8.38,,0.121,0.059,0,,0,0,,1716
1881,307,ProteinProspector1563;ProteinProspector1396;ProteinProspector1484,P0A836,null,Succinate--CoA ligase [ADP-forming] subunit beta,false,P0AGE9,null,Succinate--CoA ligase [ADP-forming] subunit alpha,false,215,241,,8.358,false,true,false,false,3,1,Between,0,0.001,0.002,5,,0.121,0.142,0,,0,0,,642
1880,67,ProteinProspector1820;ProteinProspector1458;ProteinProspector1311,P0A836,null,Succinate--CoA ligase [ADP-forming] subunit beta,false,P0AGE9,null,Succinate--CoA ligase [ADP-forming] subunit alpha,false,146,256,,8.344,false,true,false,false,3,1,Between,0,0.001,0.002,5.23,,0.121,0.142,0,,0,0,,642
1879,7104,ProteinProspector737,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,111,94,,8.31,false,true,false,false,1,1,Between,0,0.001,0.002,8.31,,0.121,0.059,0,,0,0,,1716
1878,7100,ProteinProspector740,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,370,152,,8.3,false,true,false,false,1,1,Between,0,0.001,0.002,8.3,,0.121,0.059,0,,0,0,,1716
1877,7099,ProteinProspector741,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,996,1242,,8.29,false,true,false,false,1,1,Between,0,0.001,0.002,8.29,,0.158,0.158,0,,0,0,,1809
1876,6318,ProteinProspector994;ProteinProspector1269,P0A705,null,Translation initiation factor IF-2,false,P0A7V3,null,30S ribosomal protein S3,false,93,80,,8.258,false,true,false,false,2,1,Between,0,0.001,0.002,6.29,,0.126,0.115,0,,0,0,,1413
1875,7085,ProteinProspector753,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,650,1191,,8.24,false,true,false,false,1,1,Between,0,0.001,0.002,8.24,,0.158,0.158,0,,0,0,,1809
1874,7026,ProteinProspector755,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,106,85,,8.24,false,true,false,false,1,1,Between,0,0.001,0.002,8.24,,0.121,0.059,0,,0,0,,1716
1873,6406,ProteinProspector1121;ProteinProspector1104,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0AFG3,null,2-oxoglutarate dehydrogenase E1 component,false,148,445,,8.21,false,true,false,false,2,1,Between,0,0.001,0.002,5.83,,0.059,0.115,0,,0,0,,1300
1872,687,ProteinProspector1565;ProteinProspector1499;ProteinProspector1522,P00579,null,RNA polymerase sigma factor RpoD,false,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,392,321,,8.17,false,true,false,false,3,1,Between,0,0.001,0.002,4.77,,0.142,0.158,0,,0,0,,250
1871,5103,ProteinProspector1202;ProteinProspector1489;ProteinProspector2726,P02359,null,30S ribosomal protein S7,false,P0AG67,null,30S ribosomal protein S1,false,149,370,,8.164,false,true,false,false,3,1,Between,0,0.001,0.002,5.51,,0.072,0.121,0,,0,0,,618
1870,7073,ProteinProspector768,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,1247,1242,,8.16,false,true,false,false,1,1,Between,0,0.001,0.002,8.16,,0.158,0.158,0,,0,0,,1809
1869,7068,ProteinProspector775,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,278,226,,8.13,false,true,false,false,1,1,Between,0,0.001,0.002,8.13,,0.121,0.059,0,,0,0,,1716
1868,6603,ProteinProspector1063;ProteinProspector1236,P0AFG3,null,2-oxoglutarate dehydrogenase E1 component,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,54,148,,8.071,false,true,false,false,2,1,Between,0,0.001,0.002,5.99,,0.115,0.059,0,,0,0,,1300
1867,217,ProteinProspector2551;ProteinProspector1977;ProteinProspector2050;ProteinProspector2259,P0AGE9,null,Succinate--CoA ligase [ADP-forming] subunit alpha,false,P0A836,null,Succinate--CoA ligase [ADP-forming] subunit beta,false,241,0,,7.992,false,true,false,false,4,1,Between,0,0.001,0.002,4.17,,0.142,0.121,0,,0,0,,642
1866,7021,ProteinProspector805,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,94,256,,7.99,false,true,false,false,1,1,Between,0,0.001,0.002,7.99,,0.059,0.121,0,,0,0,,1716
1865,6478,ProteinProspector1244;ProteinProspector1089,P0A705,null,Translation initiation factor IF-2,false,P0A7V3,null,30S ribosomal protein S3,false,184,108,,7.983,false,true,false,false,2,1,Between,0,0.001,0.002,5.87,,0.126,0.115,0,,0,0,,1413
1864,7029,ProteinProspector807,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,1132,697,,7.96,false,true,false,false,1,1,Between,0,0.001,0.002,7.96,,0.158,0.158,0,,0,0,,1809
1863,6626,ProteinProspector1214;ProteinProspector1127,P02359,null,30S ribosomal protein S7,false,P0AG67,null,30S ribosomal protein S1,false,171,158,,7.936,false,true,false,false,2,1,Between,0,0.001,0.002,5.75,,0.072,0.121,0,,0,0,,618
1862,5138,ProteinProspector1043;ProteinProspector1353,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0AFG3,null,2-oxoglutarate dehydrogenase E1 component,false,148,0,,7.928,false,true,false,false,2,1,Between,0,0.001,0.002,6.07,,0.059,0.115,0,,0,0,,1300
1861,6004,ProteinProspector945;ProteinProspector1839,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0AFG3,null,2-oxoglutarate dehydrogenase E1 component,false,152,0,,7.88,false,true,false,false,2,1,Between,0,0.001,0.002,6.59,,0.059,0.115,0,,0,0,,1300
1860,6976,ProteinProspector825,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,371,1242,,7.87,false,true,false,false,1,1,Between,0,0.001,0.002,7.87,,0.158,0.158,0,,0,0,,1809
1859,6980,ProteinProspector826,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,959,1178,,7.86,false,true,false,false,1,1,Between,0,0.001,0.002,7.86,,0.158,0.158,0,,0,0,,1809
1858,7012,ProteinProspector827,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,300,0,,7.86,false,true,false,false,1,1,Between,0,0.001,0.002,7.86,,0.059,0.121,0,,0,0,,1716
1857,5431,ProteinProspector1262;ProteinProspector1136,P02359,null,30S ribosomal protein S7,false,P0AG67,null,30S ribosomal protein S1,false,171,115,,7.838,false,true,false,false,2,1,Between,0,0.001,0.002,5.71,,0.072,0.121,0,,0,0,,618
1856,6934,ProteinProspector832,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,94,0,,7.83,false,true,false,false,1,1,Between,0,0.001,0.002,7.83,,0.059,0.121,0,,0,0,,1716
1855,5809,ProteinProspector939;ProteinProspector2031,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0AFG3,null,2-oxoglutarate dehydrogenase E1 component,false,85,71,,7.828,false,true,false,false,2,1,Between,0,0.001,0.002,6.65,,0.059,0.115,0,,0,0,,1300
1853,7004,ProteinProspector835,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,370,94,,7.81,false,true,false,false,1,1,Between,0,0.001,0.002,7.81,,0.121,0.059,0,,0,0,,1716
1854,7003,ProteinProspector836,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,0,403,,7.81,false,true,false,false,1,1,Between,0,0.001,0.002,7.81,,0.059,0.121,0,,0,0,,1716
1852,5731,ProteinProspector1191;ProteinProspector1210,P0AES4,null,DNA gyrase subunit A,false,P0AES6,null,DNA gyrase subunit B,false,253,439,,7.807,false,true,false,false,2,1,Between,0,0.001,0.002,5.55,,0.059,0.059,0,,0,0,,606
1851,5918,ProteinProspector1381;ProteinProspector1073,P0AES4,null,DNA gyrase subunit A,false,P0AES6,null,DNA gyrase subunit B,false,276,455,,7.782,false,true,false,false,2,1,Between,0,0.001,0.002,5.93,,0.059,0.059,0,,0,0,,606
1850,6998,ProteinProspector842,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,370,133,,7.76,false,true,false,false,1,1,Between,0,0.001,0.002,7.76,,0.121,0.059,0,,0,0,,1716
1849,6916,ProteinProspector846,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,256,90,,7.74,false,true,false,false,1,1,Between,0,0.001,0.002,7.74,,0.121,0.059,0,,0,0,,1716
1848,6945,ProteinProspector847,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,85,90,,7.73,false,true,false,false,1,1,Between,0,0.001,0.002,7.73,,0.121,0.059,0,,0,0,,1716
1847,4091,ProteinProspector1691;ProteinProspector1452;ProteinProspector2216,P06959,null,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,313,338,,7.716,false,true,false,false,3,1,Between,0,0.001,0.002,4.87,,0.115,0.121,0,,0,0,,712
1846,6991,ProteinProspector851,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,85,85,,7.71,false,true,false,false,1,1,Between,0,0.001,0.002,7.71,,0.121,0.059,0,,0,0,,1716
1845,390,ProteinProspector1906;ProteinProspector1587;ProteinProspector1700,P0AGE9,null,Succinate--CoA ligase [ADP-forming] subunit alpha,false,P0A836,null,Succinate--CoA ligase [ADP-forming] subunit beta,false,256,0,,7.701,false,true,false,false,3,1,Between,0,0.001,0.002,4.62,,0.142,0.121,0,,0,0,,642
1844,5136,ProteinProspector1240;ProteinProspector1226,P0AG67,null,30S ribosomal protein S1,false,P02359,null,30S ribosomal protein S7,false,229,171,,7.665,false,true,false,false,2,1,Between,0,0.001,0.002,5.43,,0.121,0.072,0,,0,0,,618
1843,6531,ProteinProspector1172;ProteinProspector1310,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0AFG3,null,2-oxoglutarate dehydrogenase E1 component,false,133,445,,7.662,false,true,false,false,2,1,Between,0,0.001,0.002,5.6,,0.059,0.115,0,,0,0,,1300
1620,25;354,ProteinProspector2461;ProteinProspector3769;ProteinProspector4500;ProteinProspector5747;ProteinProspector4848;ProteinProspector4973;ProteinProspector6177,P0A6Y1,null,Integration host factor subunit beta,false,P0A6X7,null,Integration host factor subunit alpha,false,81,57,,7.659,false,true,false,false,7,2,Between,0,0.001,0.002,3.8,,0.158,0.154,0,,0,0,,268
1842,6954,ProteinProspector857,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,85,0,,7.65,false,true,false,false,1,1,Between,0,0.001,0.002,7.65,,0.059,0.121,0,,0,0,,1716
1841,6948,ProteinProspector861,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,148,339,,7.62,false,true,false,false,1,1,Between,0,0.001,0.002,7.62,,0.059,0.121,0,,0,0,,1716
1840,169,ProteinProspector1967;ProteinProspector2517;ProteinProspector2696;ProteinProspector2797,P0AGE9,null,Succinate--CoA ligase [ADP-forming] subunit alpha,false,P0A836,null,Succinate--CoA ligase [ADP-forming] subunit beta,false,241,56,,7.614,false,true,false,false,4,1,Between,0,0.001,0.002,4.18,,0.142,0.121,0,,0,0,,642
1839,549,ProteinProspector2005;ProteinProspector1321;ProteinProspector2687,P0A6X7,null,Integration host factor subunit alpha,false,P0A6Y1,null,Integration host factor subunit beta,false,15,20,,7.593,false,true,false,false,3,1,Between,0,0.001,0.002,5.2,,0.154,0.158,0,,0,0,,268
1838,6254,ProteinProspector1185;ProteinProspector1344,P02359,null,30S ribosomal protein S7,false,P0AG67,null,30S ribosomal protein S1,false,56,229,,7.565,false,true,false,false,2,1,Between,0,0.001,0.002,5.56,,0.072,0.121,0,,0,0,,618
1836,595,ProteinProspector1367;ProteinProspector1841;ProteinProspector3029,P0A6X7,null,Integration host factor subunit alpha,false,P0A6Y1,null,Integration host factor subunit beta,false,66,84,,7.522,false,true,false,false,3,1,Between,0,0.001,0.002,5.08,,0.154,0.158,0,,0,0,,268
1835,6326,ProteinProspector1099;ProteinProspector1518,P0AFG3,null,2-oxoglutarate dehydrogenase E1 component,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,479,26,,7.515,false,true,false,false,2,1,Between,0,0.001,0.002,5.84,,0.115,0.059,0,,0,0,,1300
1834,6969,ProteinProspector871,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,133,224,,7.51,false,true,false,false,1,1,Between,0,0.001,0.002,7.51,,0.059,0.121,0,,0,0,,1716
1833,6430,ProteinProspector1395;ProteinProspector1170,P0A7V3,null,30S ribosomal protein S3,false,P0A705,null,Translation initiation factor IF-2,false,108,131,,7.507,false,true,false,false,2,1,Between,0,0.001,0.002,5.6,,0.115,0.126,0,,0,0,,1413
1832,5551,ProteinProspector1260;ProteinProspector1315,P0A7V3,null,30S ribosomal protein S3,false,P0A705,null,Translation initiation factor IF-2,false,49,186,,7.496,false,true,false,false,2,1,Between,0,0.001,0.002,5.38,,0.115,0.126,0,,0,0,,1413
1831,6453,ProteinProspector1341;ProteinProspector1221,P02359,null,30S ribosomal protein S7,false,P0AG67,null,30S ribosomal protein S1,false,171,370,,7.484,false,true,false,false,2,1,Between,0,0.001,0.002,5.44,,0.072,0.121,0,,0,0,,618
1829,6963,ProteinProspector877,P0A8T7,null,DNA-directed RNA polymerase subunit beta',false,P0A8V2,null,DNA-directed RNA polymerase subunit beta,false,983,697,,7.44,false,true,false,false,1,1,Between,0,0.001,0.002,7.44,,0.158,0.158,0,,0,0,,1809
1830,6956,ProteinProspector876,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,90,0,,7.44,false,true,false,false,1,1,Between,0,0.001,0.002,7.44,,0.059,0.121,0,,0,0,,1716
1828,6959,ProteinProspector881,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,370,196,,7.41,false,true,false,false,1,1,Between,0,0.001,0.002,7.41,,0.121,0.059,0,,0,0,,1716
1827,3725,ProteinProspector1885;ProteinProspector1815;ProteinProspector1968,P06959,null,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,313,339,,7.385,false,true,false,false,3,1,Between,0,0.001,0.002,4.34,,0.115,0.121,0,,0,0,,712
1826,4124,ProteinProspector1256;ProteinProspector1409,P02359,null,30S ribosomal protein S7,false,P0AG67,null,30S ribosomal protein S1,false,149,247,,7.325,false,true,false,false,2,1,Between,0,0.001,0.002,5.39,,0.072,0.121,0,,0,0,,618
1825,101,ProteinProspector1387;ProteinProspector1276,P0AGE9,null,Succinate--CoA ligase [ADP-forming] subunit alpha,false,P0A836,null,Succinate--CoA ligase [ADP-forming] subunit beta,false,43,172,,7.322,false,true,false,false,2,1,Between,0,0.001,0.002,5.33,,0.142,0.121,0,,0,0,,642
1824,3713,ProteinProspector1578;ProteinProspector1156,P0A7K2,null,50S ribosomal protein L7/L12,false,P0AG55,null,50S ribosomal protein L6,false,71,27,,7.297,false,true,false,false,2,1,Between,0,0.001,0.002,5.64,,0.059,0,0,,0,0,,563
1823,5823,ProteinProspector1560;ProteinProspector1182,P02359,null,30S ribosomal protein S7,false,P0AG67,null,30S ribosomal protein S1,false,171,247,,7.269,false,true,false,false,2,1,Between,0,0.001,0.002,5.57,,0.072,0.121,0,,0,0,,618
1822,2213,ProteinProspector1758;ProteinProspector2083;ProteinProspector2235,P0A7U3,null,30S ribosomal protein S19,false,P0ACF4,null,DNA-binding protein HU-beta,false,29,18,,7.201,false,true,false,false,3,1,Between,0,0.001,0.002,4.4,,0.059,0.109,0,,0,0,,404
1821,3615,ProteinProspector1666;ProteinProspector1786;ProteinProspector3042,P0AGE9,null,Succinate--CoA ligase [ADP-forming] subunit alpha,false,P0A836,null,Succinate--CoA ligase [ADP-forming] subunit beta,false,256,56,,7.175,false,true,false,false,3,1,Between,0,0.001,0.002,4.51,,0.142,0.121,0,,0,0,,642
1820,125,ProteinProspector2034;ProteinProspector1877;ProteinProspector2179,P0A6Y1,null,Integration host factor subunit beta,false,P0A6X7,null,Integration host factor subunit alpha,false,27,86,,7.173,false,true,false,false,3,1,Between,0,0.001,0.002,4.28,,0.158,0.154,0,,0,0,,268
1819,2031,ProteinProspector2772;ProteinProspector1670;ProteinProspector2006,P0ACF0,null,DNA-binding protein HU-alpha,false,P0A7U3,null,30S ribosomal protein S19,false,18,29,,7.112,false,true,false,false,3,1,Between,0,0.001,0.002,4.5,,0.139,0.059,0,,0,0,,409
1818,4972,ProteinProspector2745;ProteinProspector1473;ProteinProspector2620,P0A7U3,null,30S ribosomal protein S19,false,P0A705,null,Translation initiation factor IF-2,false,29,717,,7.078,false,true,false,false,3,1,Between,0,0.001,0.002,4.82,,0.059,0.126,0,,0,0,,659
1817,6196,ProteinProspector1267;ProteinProspector1641,P0AFG3,null,2-oxoglutarate dehydrogenase E1 component,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,476,148,,7.01,false,true,false,false,2,1,Between,0,0.001,0.002,5.35,,0.115,0.059,0,,0,0,,1300
1816,4622,ProteinProspector1430;ProteinProspector1398,P0A7V3,null,30S ribosomal protein S3,false,P0ACF4,null,DNA-binding protein HU-beta,false,89,67,,7.001,false,true,false,false,2,1,Between,0,0.001,0.002,4.99,,0.115,0.109,0,,0,0,,18
1815,2159,ProteinProspector2229;ProteinProspector1844;ProteinProspector2468,P06959,null,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,false,P0AFG8,null,Pyruvate dehydrogenase E1 component,false,317,368,,6.979,false,true,false,false,3,1,Between,0,0.001,0.002,4.31,,0.115,0.158,0,,0,0,,554
1814,5994,ProteinProspector1233;ProteinProspector1846,P0A7K2,null,50S ribosomal protein L7/L12,false,P0AG55,null,50S ribosomal protein L6,false,82,44,,6.925,false,true,false,false,2,1,Between,0,0.001,0.002,5.42,,0.059,0,0,,0,0,,563
1813,6689,ProteinProspector913,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,P0AFG3,null,2-oxoglutarate dehydrogenase E1 component,false,94,71,,6.92,false,true,false,false,1,1,Between,0,0.001,0.002,6.92,,0.059,0.115,0,,0,0,,1300
1812,6928,ProteinProspector912,P0A705,null,Translation initiation factor IF-2,false,P0A7V3,null,30S ribosomal protein S3,false,301,49,,6.92,false,true,false,false,1,1,Between,0,0.001,0.002,6.92,,0.126,0.115,0,,0,0,,1413
1811,5540,ProteinProspector1637;ProteinProspector1316,P0AEH5,null,Protein ElaB,false,P64581,null,Uncharacterized protein YqjD,false,35,48,,6.911,false,true,false,false,2,1,Between,0,0.001,0.002,5.21,,0.152,0.109,0,,0,0,,574
1810,6110,ProteinProspector1574;ProteinProspector1354,P06959,null,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,false,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,366,403,,6.895,false,true,false,false,2,1,Between,0,0.001,0.002,5.1,,0.115,0.121,0,,0,0,,712
1809,3461,ProteinProspector1867;ProteinProspector2168;ProteinProspector2832,P02358,null,30S ribosomal protein S6,false,P0ACF4,null,DNA-binding protein HU-beta,false,35,67,,6.89,false,true,false,false,3,1,Between,0,0.001,0.002,4.3,,0.158,0.109,0,,0,0,,179
1808,6201,ProteinProspector1633;ProteinProspector1325,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG8,null,Pyruvate dehydrogenase E1 component,false,338,0,,6.888,false,true,false,false,2,1,Between,0,0.001,0.002,5.18,,0.121,0.158,0,,0,0,,709
1807,6925,ProteinProspector915,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,403,26,,6.88,false,true,false,false,1,1,Between,0,0.001,0.002,6.88,,0.121,0.059,0,,0,0,,1716
1806,515,ProteinProspector3236;ProteinProspector3559;ProteinProspector2811;ProteinProspector2906,P0ADG7,null,Inosine-5'-monophosphate dehydrogenase,false,P60560,null,GMP reductase,false,479,291,,6.861,false,true,false,false,4,1,Between,0,0.001,0.002,3.59,,0.094,0.094,0,,0,0,,248
1805,2413,ProteinProspector1798;ProteinProspector5458;ProteinProspector1579,P0A705,null,Translation initiation factor IF-2,false,P0A7U3,null,30S ribosomal protein S19,false,849,29,,6.852,false,true,false,false,3,1,Between,0,0.001,0.002,4.63,,0.126,0.059,0,,0,0,,659
1804,6641,ProteinProspector921,P0AFG3,null,2-oxoglutarate dehydrogenase E1 component,false,P0AFG6,null,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,false,576,94,,6.85,false,true,false,false,1,1,Between,0,0.001,0.002,6.85,,0.115,0.059,0,,0,0,,1300
1803,2155,ProteinProspector1855;ProteinProspector1662;ProteinProspector4629,P09373,null,Formate acetyltransferase 1,false,P29745,null,Peptidase T,false,591,180,,6.838,false,true,false,false,3,1,Between,0,0.001,0.002,4.51,,0.142,0.142,0,,0,0,,614
1802,5766,ProteinProspector1384;ProteinProspector1585,P0A9P0,null,Dihydrolipoyl dehydrogenase,false,P06959,null,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,false,403,410,,6.83,false,true,false,false,2,1,Between,0,0.001,0.002,5.03,,0.121,0.115,0,,0,0,,712
1801,5783,ProteinProspector1229;ProteinProspector2054,P0A7K2,null,50S ribosomal protein L7/L12,false,P0AG55,null,50S ribosomal protein L6,false,82,138,,6.802,false,true,false,false,2,1,Between,0,0.001,0.002,5.42,,0.059,0,0,,0,0,,563
1800,5833,ProteinProspector1449;ProteinProspector1542,P0A7K2,null,50S ribosomal protein L7/L12,false,P0AG55,null,50S ribosomal protein L6,false,66,86,,6.761,false,true,false,false,2,1,Between,0,0.001,0.002,4.87,,0.059,0,0,,0,0,,563
1799,5386,ProteinProspector1720;ProteinProspector1364,P0A6X7,null,Integration host factor subunit alpha,false,P0A6Y1,null,Integration host factor subunit beta,false,66,69,,6.747,false,true,false,false,2,1,Between,0,0.001,0.002,5.08,,0.154,0.158,0,,0,0,,268
1798,4508,ProteinProspector1561;ProteinProspector1455,P0A7K2,null,50S ribosomal protein L7/L12,false,P0AG55,null,50S ribosomal protein L6,false,82,86,,6.733,false,true,false,false,2,1,Between,0,0.001,0.002,4.86,,0.059,0,0,,0,0,,563
1797,6175,ProteinProspector1461;ProteinProspector1559,P0A7V3,null,30S ribosomal protein S3,false,P0A705,null,Translation initiation factor IF-2,false,49,93,,6.726,false,true,false,false,2,1,Between,0,0.001,0.002,4.84,,0.115,0.126,0,,0,0,,1413
1796,1130,ProteinProspector1564;ProteinProspector3128;ProteinProspector3123,P0ACF4,null,DNA-binding protein HU-beta,false,P0A7U3,null,30S ribosomal protein S19,false,9,29,,6.716,false,true,false,false,3,1,Between,0,0.001,0.002,4.66,,0.109,0.059,0,,0,0,,404
